col_name,feature_importance_vals
SLC31A1,1.209194643012387e-06
HSPA1A,1.2052827961114458e-06
PLBD1,1.134953365705087e-06
CLDN1,1.1325988741878667e-06
RAD1,1.131700151042744e-06
KDELR2,1.1307732360291281e-06
NDUFS3,1.1291405522620236e-06
FAM160A1,1.1286067196162864e-06
SDE2,1.1281048811595298e-06
CAPG,1.073707544574397e-06
PLD5,1.054116082815907e-06
CHD6,1.0534356271830833e-06
MTPN,1.0518021978540405e-06
GSTZ1,1.051063572202269e-06
SKAP2,1.0505854029713432e-06
ARSB,1.0499510979111543e-06
RECK,1.0496064339531632e-06
ZNF28,1.0490267445273448e-06
RXFP1,1.0488721872209158e-06
HPSE,1.0482633694976628e-06
NANP,1.0480213625521477e-06
TBC1D12,1.04789104497498e-06
CPNE2,1.046514415199544e-06
ACER3,9.715118766432044e-07
EIF2S2,9.707111979921862e-07
LIMS2,9.703429351691557e-07
RHPN1,9.701296878643705e-07
GGCX,9.699741590049308e-07
NCOA4,9.692581420735044e-07
PGAP2,9.689426165005577e-07
CLU,8.913439985941062e-07
CEP76,8.907356047073102e-07
ZMAT3,8.896776080202171e-07
HMGB2,8.894408536515247e-07
ICK,8.893595318225077e-07
PRELID1,8.887252684951808e-07
SLC16A6,8.875351775604441e-07
OAS3,8.865838658646628e-07
PARN,8.859249304226531e-07
NPC1,8.105730167722026e-07
RUNX2,8.095666841612006e-07
MROH8,8.094086068607249e-07
CCNB1IP1,8.086936198770016e-07
BACH1,8.081908804115973e-07
SPINK7,8.080589443457899e-07
STOX2,8.079273192168217e-07
FGD1,8.061303227085686e-07
PIGB,7.290345771874296e-07
LINC01393,7.288499383457394e-07
ZNF33B,7.288206987892912e-07
IFI27L2,7.27843375603154e-07
PTPRE,7.263644585127708e-07
NAGA,7.252022405841748e-07
HECA,6.486062804546152e-07
ARFGEF3,6.484973478648311e-07
FBN1,6.479180656604666e-07
PLD3,6.476003770904994e-07
SPPL3,6.476003770904994e-07
GYG1,6.473889883669084e-07
CDC42EP3,6.472559287477043e-07
LY6E,6.468339473247085e-07
PCDH9,5.672759691371175e-07
ZNF526,5.664585853865131e-07
CCPG1,5.656916650917831e-07
SEC14L1,5.652185131432862e-07
EDN2,4.86929592865909e-07
RIMS2,4.868768334223995e-07
GFRA1,4.861897204922351e-07
IL12A-AS1,4.861372587764238e-07
KIN,4.855544447309762e-07
XBP1,4.85527762558766e-07
IRF2BP2,4.851856335737865e-07
NECAB1,4.848959367131833e-07
RHOB,4.050730056290095e-07
PADI2,4.0491460130559875e-07
TMEM125,3.244357185664947e-07
HIST3H2A,3.2441113442102854e-07
HDAC6,3.243572368405139e-07
CA12,0.0
MFAP3L,0.0
NCF2,0.0
ACAA2,0.0
PCYOX1L,0.0
LTB,0.0
ENHO,0.0
KLC4,0.0
AP3B1,0.0
MPZL3,0.0
DNAAF2,0.0
RIC1,0.0
ACAT2,0.0
DDIT3,0.0
PRPF4,0.0
MCEE,0.0
NDRG2,0.0
HIST1H4C,0.0
LGALS1,0.0
RPL37,0.0
HCCS,0.0
VPS13B,0.0
MACF1,0.0
RPS29,0.0
RPL27A,0.0
KRT5,0.0
FANCF,0.0
PAEP,0.0
SLC12A8,0.0
LY6K,0.0
MIR155HG,0.0
C12orf75,0.0
ANXA1,0.0
RAB32,0.0
RNF183,0.0
CEBPG,0.0
FAM13A-AS1,0.0
CD33,0.0
SLC6A14,0.0
TUBA1B,0.0
SPRR2A,0.0
STEAP1,0.0
NRARP,0.0
COTL1,0.0
COL1A1,0.0
SMIM24,0.0
GABARAPL1,0.0
CS,0.0
IMPAD1,0.0
CTSH,0.0
SLC40A1,0.0
CHST7,0.0
TOR2A,0.0
CNRIP1,0.0
PGBD5,0.0
SLC34A2,0.0
TMEM121,0.0
KLRF1,0.0
MIR3945HG,0.0
CD226,0.0
CMC1,0.0
ALOX5AP,0.0
SNHG7,0.0
CAMK2D,0.0
PSAP,0.0
WDR41,0.0
MAST4,0.0
CXCL5,0.0
TTC32,0.0
STC1,0.0
CSF3,0.0
COQ2,0.0
TRIM13,0.0
PARP9,0.0
CP,0.0
ZNF616,0.0
CALB1,0.0
WFDC1,0.0
HLA-DMB,0.0
ALDH2,0.0
SNX3,0.0
MANBA,0.0
KRT17,0.0
SUFU,0.0
PRKAR2B,0.0
CCDC68,0.0
ANGPT2,0.0
GSTP1,0.0
VANGL1,0.0
CRYAB,0.0
RASSF5,0.0
MAP3K7CL,0.0
STXBP2,0.0
MAFB,0.0
SPINK6,0.0
GSN,0.0
HLA-DMA,0.0
FBXO32,0.0
IL1A,0.0
TM4SF18,0.0
TTC39C-AS1,0.0
SCG5,0.0
WDR76,0.0
STXBP6,0.0
NPC2,0.0
NSMCE4A,0.0
HOXA9,0.0
KRTAP2-3,0.0
IL1RN,0.0
PKIB,0.0
DUSP2,0.0
EREG,0.0
NINJ2,0.0
TXNRD1,0.0
SERPINA1,0.0
PTPRJ,0.0
ST8SIA6,0.0
BGN,0.0
PPP1R21,0.0
GNAZ,0.0
RUFY1,0.0
BATF3,0.0
SMC6,0.0
SOD3,0.0
ARL6IP1,0.0
TMSB4X,0.0
HIST1H3H,0.0
VPS13D,0.0
DIS3,0.0
CDH18,0.0
IVD,0.0
IL1B,0.0
CFD,0.0
RASD1,0.0
FILIP1L,0.0
MT-ND2,0.0
SUB1,0.0
GP1BA,0.0
CD68,0.0
HIST1H2BJ,0.0
EDN1,0.0
CDH6,0.0
LIPT1,0.0
CTSZ,0.0
LIPH,0.0
RSRC2,0.0
SH2B3,0.0
ACTB,0.0
POMGNT1,0.0
SPIB,0.0
MLXIP,0.0
SUPT3H,0.0
ASB2,0.0
CA2,0.0
MAFK,0.0
S100A11,0.0
STMN3,0.0
BANK1,0.0
MYL9,0.0
MYB,0.0
HLA-B,0.0
S100A4,0.0
FCHSD2,0.0
S100A10,0.0
CALM1,0.0
ACTG1,0.0
ZNF114,0.0
FTH1,0.0
VWA7,0.0
CCL28,0.0
HAS2-AS1,0.0
ARHGAP11A,0.0
OCEL1,0.0
SFXN1,0.0
AKR1C2,0.0
LINC01184,0.0
FGD6,0.0
SUGP1,0.0
FAM89A,0.0
TCEANC2,0.0
ALKBH8,0.0
TPK1,0.0
DNAH3,0.0
SEL1L,0.0
SLC19A1,0.0
ENTPD3-AS1,0.0
RTN2,0.0
TMEM19,0.0
ING2,0.0
BMI1,0.0
C2orf49,0.0
VPS37C,0.0
PCBD2,0.0
SMARCAD1,0.0
KLF14,0.0
IQUB,0.0
AC004837.4,0.0
SNHG18,0.0
MYPN,0.0
PAFAH2,0.0
IL32,0.0
RPS11,0.0
CCDC71L,0.0
CCNJL,0.0
PMEL,0.0
AVIL,0.0
ADAMTS8,0.0
COX18,0.0
AFTPH,0.0
TM6SF1,0.0
ANKRD13C,0.0
FTL,0.0
TMEM159,0.0
POGLUT1,0.0
LMO1,0.0
RAB11FIP2,0.0
FAM181B,0.0
LRRC32,0.0
SYT12,0.0
PIGBOS1,0.0
PIK3CB,0.0
LARP1,0.0
R3HDM1,0.0
ADRA2A,0.0
SENP7,0.0
GRID1,0.0
ZNF84,0.0
ISYNA1,0.0
BCKDK,0.0
NEAT1,0.0
EXD3,0.0
ID2,0.0
ASAP3,0.0
EPHA10,0.0
LINC01504,0.0
SLFNL1,0.0
PSTK,0.0
GPR65,0.0
LINC00881,0.0
PAQR9-AS1,0.0
HELZ2,0.0
ALDH1L1,0.0
RHBDD1,0.0
BSN,0.0
RRNAD1,0.0
SLC25A37,0.0
NR4A3,0.0
KIAA1614,0.0
PDE11A,0.0
ZNF3,0.0
TOP2A,0.0
INF2,0.0
PFN4,0.0
ACTR3,0.0
SIX3,0.0
THSD7B,0.0
CCDC74B,0.0
ESYT1,0.0
ZNF566,0.0
USP12,0.0
MED14,0.0
SCAF8,0.0
DIS3L,0.0
CLPSL2,0.0
SMIM4,0.0
HAUS2,0.0
CCNT2,0.0
MCM3AP,0.0
ANKS3,0.0
TRAK1,0.0
MAP3K5,0.0
LINC00909,0.0
MON1B,0.0
SRP54,0.0
ZNF276,0.0
ORC5,0.0
PMM2,0.0
IL31RA,0.0
ABCA7,0.0
CC2D1B,0.0
CRLF1,0.0
ARSG,0.0
MFSD9,0.0
GAPDH,0.0
CXXC4,0.0
AMN1,0.0
CAAP1,0.0
HADHB,0.0
IMPACT,0.0
ST6GALNAC1,0.0
ECM2,0.0
PHB2,0.0
SDR16C5,0.0
A2M-AS1,0.0
MAGI2,0.0
EYS,0.0
HARS2,0.0
BNIP1,0.0
SERF1B,0.0
LINC01513,0.0
HAND2-AS1,0.0
LRRFIP1,0.0
KCNAB1,0.0
TMEM94,0.0
LINC00691,0.0
CCDC148,0.0
DMXL1,0.0
TMEM260,0.0
HIST2H3D,0.0
LINC00482,0.0
ITGAL,0.0
PPP1R14A,0.0
ZNF319,0.0
SCN3A,0.0
TYW1B,0.0
PTRH2,0.0
UGCG,0.0
MOSPD2,0.0
MBNL3,0.0
C1orf54,0.0
STC2,0.0
GATA2,0.0
S100A2,0.0
PPP1R14B,0.0
POLR3A,0.0
CASC9,0.0
DERL3,0.0
SPANXB1,0.0
TMEM40,0.0
SEC23IP,0.0
MALAT1,0.0
NT5C2,0.0
LPP,0.0
SRGN,0.0
LRRC26,0.0
IGFN1,0.0
IRF7,0.0
NABP1,0.0
ITM2C,0.0
KCNK3,0.0
HSBP1L1,0.0
PTGDS,0.0
CST3,0.0
TUBE1,0.0
TMEM262,0.0
EBPL,0.0
CSAD,0.0
HSD17B8,0.0
CREBZF,0.0
SUCLA2,0.0
CHPT1,0.0
MED13L,0.0
RNF170,0.0
KLHDC8B,0.0
TMEM14A,0.0
TGM5,0.0
RIC3,0.0
CBR3,0.0
FLRT2,0.0
ZNF839,0.0
GALNT16,0.0
HIF1A-AS1,0.0
CRELD1,0.0
ALPK1,0.0
MICAL3,0.0
CD38,0.0
TBXA2R,0.0
CYB5R4,0.0
ANXA2,0.0
GOLGA6L9,0.0
ABHD2,0.0
SRRT,0.0
LINC01355,0.0
ATP13A2,0.0
PIP4K2C,0.0
KIAA1549,0.0
CENPF,0.0
S100A3,0.0
THEM4,0.0
KIAA0586,0.0
C8orf82,0.0
HSPBAP1,0.0
LINC01191,0.0
OTUD7A,0.0
VEPH1,0.0
AP3M1,0.0
CRIP1,0.0
EPOR,0.0
IGFBP7,0.0
FAM53C,0.0
ZDHHC17,0.0
ANKRD36,0.0
MKNK2,0.0
ERCC6L,0.0
SEC11A,0.0
THAP9-AS1,0.0
CRYZ,0.0
ACAT1,0.0
SLC35A2,0.0
FBXL20,0.0
TRAF1,0.0
ZFYVE26,0.0
SULT1C2,0.0
ISG15,0.0
MPV17,0.0
CEP63,0.0
MX1,0.0
AGMAT,0.0
CDC42EP1,0.0
SYCE1,0.0
SULF2,0.0
PICALM,0.0
PSTPIP2,0.0
AHR,0.0
AUTS2,0.0
NCALD,0.0
JSRP1,0.0
TSPAN2,0.0
TET3,0.0
NSUN6,0.0
ADAM19,0.0
LINC01215,0.0
FUOM,0.0
DPYD,0.0
CCL20,0.0
TMEM231,0.0
SVIL,0.0
DBT,0.0
AKIRIN2,0.0
CXXC5,0.0
FOSB,0.0
SESN2,0.0
XAF1,0.0
FKBP11,0.0
NAAA,0.0
CITED4,0.0
DHRS3,0.0
ATF4,0.0
NEK11,0.0
NOG,0.0
CDC25B,0.0
SCLT1,0.0
GPX3,0.0
EPHB1,0.0
CHRNB1,0.0
CDKN1C,0.0
ZFP36L1,0.0
CADM1,0.0
NEU1,0.0
IKZF3,0.0
DNAJB11,0.0
PFN1,0.0
RELL1,0.0
TACC3,0.0
AK5,0.0
CAMK1,0.0
FBN2,0.0
ZNF205,0.0
LINC01220,0.0
OAS2,0.0
IL4I1,0.0
MSR1,0.0
CHEK2,0.0
MCTP1,0.0
TMEM158,0.0
LTBR,0.0
ITGB1,0.0
CDC42EP2,0.0
P2RX5,0.0
DENND6B,0.0
GFOD1,0.0
GPR155,0.0
DCLRE1A,0.0
RELT,0.0
BEX2,0.0
CPVL,0.0
PASK,0.0
ETV6,0.0
POLR3K,0.0
OAS1,0.0
S100A6,0.0
RPL22L1,0.0
SYP,0.0
ASAP1,0.0
TUBA4A,0.0
ZC3H12A,0.0
TTYH2,0.0
BHLHE41,0.0
MXD4,0.0
ASPHD2,0.0
MYADM,0.0
PTP4A3,0.0
UBE2H,0.0
SYTL4,0.0
NOP16,0.0
NBEA,0.0
MREG,0.0
IL17C,0.0
PHACTR3,0.0
IER5,0.0
TCF7,0.0
HEY1,0.0
SLC1A4,0.0
CBX2,0.0
OSCAR,0.0
NGFR,0.0
HMOX1,0.0
RRM2,0.0
MATN2,0.0
ADI1,0.0
TSPAN33,0.0
C15orf48,0.0
SUSD5,0.0
PLEKHF1,0.0
THSD7A,0.0
NRGN,0.0
LINC01411,0.0
PPIB,0.0
FAM43A,0.0
SLCO2B1,0.0
ANXA4,0.0
IFI16,0.0
EAF1,0.0
CMIP,0.0
YWHAH,0.0
PLCE1,0.0
CMTM6,0.0
IFIH1,0.0
SIL1,0.0
IFIT1,0.0
CD99,0.0
CCDC146,0.0
JUNB,0.0
MARCH2,0.0
MUC16,0.0
MIR4458HG,0.0
SPATA17,0.0
LXN,0.0
COL4A1,0.0
FKBP1B,0.0
KCNQ1,0.0
DDIT4L,0.0
OPN3,0.0
STAMBPL1,0.0
IFNGR2,0.0
SOCS3,0.0
KIF13A,0.0
TET2,0.0
JUN,0.0
MARCKSL1,0.0
H2AFJ,0.0
ARF4,0.0
BIRC5,0.0
ELFN1-AS1,0.0
DEK,0.0
ADGRE5,0.0
CLDN16,0.0
ZNF710,0.0
RECQL,0.0
C12orf45,0.0
APOLD1,0.0
TNNC1,0.0
HEXA,0.0
HADH,0.0
RGS19,0.0
MSRB1,0.0
SFTA2,0.0
HAGHL,0.0
DAPK1,0.0
ICAM1,0.0
AP1S2,0.0
H1FX,0.0
TAP2,0.0
SND1,0.0
SEC11C,0.0
COCH,0.0
GRINA,0.0
LEPROT,0.0
RAB42,0.0
DPYSL2,0.0
HIP1,0.0
BCL2A1,0.0
SPOCK2,0.0
SH2D3A,0.0
CREB5,0.0
HIST1H1C,0.0
TFRC,0.0
ZG16B,0.0
SGK1,0.0
MEF2C,0.0
DDAH2,0.0
B3GNT7,0.0
PLA2G7,0.0
NRG1,0.0
DNAJC12,0.0
RNF144B,0.0
HIST1H2AJ,0.0
CEBPB,0.0
RPLP1,0.0
GADD45B,0.0
IFI44L,0.0
CXCL16,0.0
HIST1H1E,0.0
HHEX,0.0
LDHB,0.0
KLF10,0.0
CCDC28B,0.0
ARHGAP24,0.0
TMEM98,0.0
DUSP5,0.0
CD14,0.0
HIST1H2BG,0.0
ENPP1,0.0
KLF4,0.0
PIM1,0.0
GBP4,0.0
SERPINB2,0.0
KCNQ1OT1,0.0
HMGN2,0.0
FOLR3,0.0
H1F0,0.0
INSIG1,0.0
RPS18,0.0
QPCT,0.0
DMC1,0.0
TCF4,0.0
MT-ATP6,0.0
ST14,0.0
IL6,0.0
DDIT4,0.0
TSHZ2,0.0
EGLN3,0.0
PARD3,0.0
VCAN,0.0
GLIPR1,0.0
EFHD2,0.0
MYC,0.0
RNASET2,0.0
UCP2,0.0
TPX2,0.0
ARPC1B,0.0
PTPRS,0.0
IFITM2,0.0
BID,0.0
CYB5D2,0.0
NCAM1,0.0
FOS,0.0
BIRC3,0.0
CLEC4E,0.0
ITGB3,0.0
FXYD2,0.0
RGCC,0.0
HERPUD1,0.0
ADM,0.0
TNFAIP3,0.0
KPNA2,0.0
HGD,0.0
PDIA6,0.0
OASL,0.0
CCND1,0.0
CD82,0.0
MGLL,0.0
RGS2,0.0
SYN1,0.0
SSR3,0.0
PTGS2,0.0
CD69,0.0
TNIP3,0.0
SAT1,0.0
RPS24,0.0
DAPP1,0.0
TRIM16L,0.0
LTBP1,0.0
NMT2,0.0
SDF2L1,0.0
SAMHD1,0.0
STAT1,0.0
CITED2,0.0
GATA3,0.0
SEC61A1,0.0
NME4,0.0
IFI30,0.0
NT5DC2,0.0
GADD45A,0.0
SYNGR1,0.0
STOM,0.0
HNMT,0.0
THBD,0.0
LGALS3,0.0
RGS10,0.0
NFKBIA,0.0
HIST1H2BD,0.0
IRF1,0.0
RSAD2,0.0
PMEPA1,0.0
CHST2,0.0
ZYX,0.0
SH3TC2,0.0
CARD16,0.0
CTSS,0.0
RAMP1,0.0
EFNB1,0.0
PARP14,0.0
CARD19,0.0
EFEMP2,0.0
OPTN,0.0
LCP1,0.0
AEBP1,0.0
LMCD1,0.0
TPM2,0.0
MX2,0.0
SIRPA,0.0
PYCARD,0.0
MAP3K8,0.0
ODC1,0.0
ACTN1,0.0
DUSP6,0.0
YBX1,0.0
SPNS3,0.0
MT-ND4,0.0
ARL4C,0.0
MT-ND1,0.0
UBE2J1,0.0
GBP1,0.0
CCND2,0.0
ISG20,0.0
S100P,0.0
IL4R,0.0
CENPE,0.0
ALOX5,0.0
KYNU,0.0
FANK1,0.0
WARS,0.0
TSPAN13,0.0
LYAR,0.0
MPP1,0.0
TUBA1A,0.0
TNF,0.0
IRS2,0.0
TGFBR3L,0.0
NAMPT,0.0
IL6R,0.0
CNTNAP2,0.0
TYMP,0.0
PPT1,0.0
AHNAK,0.0
CTSC,0.0
CNN2,0.0
CRELD2,0.0
HMGCS1,0.0
LAT2,0.0
SIRPB1,0.0
PSME2,0.0
SNCA,0.0
NEXN,0.0
FOXJ1,0.0
ARID5B,0.0
NOMO1,0.0
UBL7,0.0
CLEC11A,0.0
INTU,0.0
FST,0.0
PARP16,0.0
PHTF1,0.0
ALKBH4,0.0
CNDP2,0.0
MOSPD1,0.0
NUFIP2,0.0
SEL1L3,0.0
MIR99AHG,0.0
NAV1,0.0
HMGA1,0.0
SAMD3,0.0
DLX2,0.0
CSRP1,0.0
SNAI1,0.0
TRIM69,0.0
HIST1H4H,0.0
PER1,0.0
IQSEC2,0.0
C11orf80,0.0
MTFMT,0.0
PDK1,0.0
MAP3K11,0.0
GNAI2,0.0
CDC73,0.0
TRMT6,0.0
TIGAR,0.0
ARMCX1,0.0
CCL22,0.0
BCL2L11,0.0
TRIB3,0.0
PNPLA3,0.0
GRAMD4,0.0
EDEM1,0.0
APMAP,0.0
APOL6,0.0
SOD2,0.0
SLC16A7,0.0
ZNF335,0.0
RPS6,0.0
ACVRL1,0.0
VMO1,0.0
MCOLN1,0.0
RPS6KA5,0.0
DOCK5,0.0
KLF6,0.0
LUCAT1,0.0
DRD4,0.0
RGS16,0.0
ATP2B4,0.0
SNHG12,0.0
RNF212,0.0
STK38L,0.0
WNT10A,0.0
DUSP16,0.0
ETS1,0.0
TNFSF10,0.0
ZNF516,0.0
ATP6AP1,0.0
PLTP,0.0
CLIC3,0.0
VIM,0.0
SWT1,0.0
RXRA,0.0
B4GALNT4,0.0
SLC11A1,0.0
SOCS4,0.0
PPP1R15B,0.0
ATP13A1,0.0
SHD,0.0
TNFAIP2,0.0
CHDH,0.0
HOMER2,0.0
DTNA,0.0
MCPH1-AS1,0.0
ZNF513,0.0
PDK3,0.0
PHGDH,0.0
HIST1H3F,0.0
TRIM14,0.0
ZCCHC7,0.0
CCDC30,0.0
ZCCHC2,0.0
LSP1,0.0
GAPLINC,0.0
ARHGAP26,0.0
TMEM178B,0.0
ANK3,0.0
UBXN11,0.0
EPHA1,0.0
NBN,0.0
STKLD1,0.0
RIT1,0.0
USP44,0.0
SLBP,0.0
LPCAT1,0.0
MROH6,0.0
MIR222HG,0.0
GLB1,0.0
TARSL2,0.0
MPP7,0.0
RABGAP1L,0.0
RBM24,0.0
MSC,0.0
PPP1R3E,0.0
TST,0.0
ZNF462,0.0
ESF1,0.0
TPST1,0.0
IFI6,0.0
TCIRG1,0.0
FUZ,0.0
SLC12A9,0.0
HIPK3,0.0
SNX1,0.0
ZBTB43,0.0
PSMB9,0.0
DNAJC22,0.0
WDR66,0.0
GABPB2,0.0
RBM15,0.0
EXPH5,0.0
GATM,0.0
RBKS,0.0
RAB29,0.0
ADAM17,0.0
DNAJC4,0.0
MNT,0.0
DDX20,0.0
RGMB,0.0
SMCR5,0.0
FUT11,0.0
S100A9,0.0
UBE2E2,0.0
LY96,0.0
ZHX2,0.0
HRK,0.0
APBA2,0.0
PIP5KL1,0.0
ZBTB11,0.0
KNSTRN,0.0
IFITM1,0.0
CMTM3,0.0
FAM107B,0.0
RUNX3,0.0
PLEKHA2,0.0
CNPPD1,0.0
S1PR5,0.0
ACP2,0.0
POLR3D,0.0
LLGL2,0.0
RRP12,0.0
EFCAB2,0.0
KLF9,0.0
RUNX1,0.0
TP53I11,0.0
CD2AP,0.0
CDR2,0.0
ZNF829,0.0
BET1,0.0
CDH23,0.0
FKBP15,0.0
DENND2D,0.0
PECAM1,0.0
AKR1A1,0.0
DNAJB4,0.0
RPS6KA3,0.0
SYCP2,0.0
BST2,0.0
MED12L,0.0
BEX1,0.0
RNASEH2A,0.0
NCKAP5L,0.0
LYPLAL1,0.0
CBLB,0.0
SMIM22,0.0
COMT,0.0
MYD88,0.0
TRIQK,0.0
RAB8A,0.0
PGLS,0.0
TXNDC11,0.0
CD74,0.0
MACROD2,0.0
MFSD1,0.0
TNFRSF25,0.0
SLC20A1,0.0
PPCDC,0.0
STAP2,0.0
SERPINB1,0.0
TMEM106A,0.0
DEFB1,0.0
FBXO2,0.0
IFI44,0.0
SOX9,0.0
PDE4D,0.0
CDKN2A,0.0
PUM3,0.0
IFIT3,0.0
NFE2L3,0.0
FAM135A,0.0
SCO2,0.0
SPATA6,0.0
SLC24A3,0.0
MXD1,0.0
ANGPTL4,0.0
FNDC3B,0.0
MAP3K1,0.0
PLAGL2,0.0
EIF5A2,0.0
FRMD3,0.0
ORAI3,0.0
NDN,0.0
DSC2,0.0
ZNF583,0.0
UBR4,0.0
SLC39A3,0.0
NDRG1,0.0
CAPZA2,0.0
MT1G,0.0
KCNK15,0.0
LBX2,0.0
HIST1H2BC,0.0
ERVMER34-1,0.0
TPMT,0.0
C1orf21,0.0
RCAN1,0.0
GNE,0.0
STX7,0.0
BCAT1,0.0
NNT-AS1,0.0
ATP6V1B2,0.0
LMO4,0.0
POU2F2,0.0
GGCT,0.0
PBDC1,0.0
ACSL4,0.0
GDAP2,0.0
REEP3,0.0
CDH4,0.0
PLIN2,0.0
ARMCX3,0.0
ARHGAP31,0.0
TBC1D4,0.0
SPA17,0.0
NFKBIZ,0.0
HIST1H2BN,0.0
KITLG,0.0
MLLT11,0.0
CARS,0.0
ORAI2,0.0
PLAC8,0.0
KSR1,0.0
RASSF6,0.0
APEX1,0.0
CACNA1A,0.0
TTC39C,0.0
RPS23,0.0
YBX3,0.0
CXCL3,0.0
CPM,0.0
MPC1,0.0
ZNF821,0.0
OXNAD1,0.0
DSTYK,0.0
CYBA,0.0
IL19,0.0
CYP2S1,0.0
TEX9,0.0
SLC36A4,0.0
KLF7,0.0
ITGB2,0.0
LMO7,0.0
ATF3,0.0
MT1E,0.0
CACNG8,0.0
IDO1,0.0
DENND3,0.0
MAP9,0.0
ZNF333,0.0
SELENBP1,0.0
CPEB2,0.0
SNHG19,0.0
TMED5,0.0
PXK,0.0
PHACTR1,0.0
AP4S1,0.0
PLOD3,0.0
PACSIN1,0.0
ACO1,0.0
TBC1D9,0.0
IER2,0.0
DHRS4,0.0
KIAA1841,0.0
FANCM,0.0
SLFN5,0.0
CETN3,0.0
WDR1,0.0
VAV3,0.0
PDSS2,0.0
LFNG,0.0
VMA21,0.0
TNFRSF18,0.0
BTBD8,0.0
SMAD3,0.0
CST6,0.0
LST1,0.0
PABPC4,0.0
ERCC2,0.0
MMAA,0.0
SAMD9L,0.0
PCED1B,0.0
PRR36,0.0
GSPT2,0.0
ANTXR2,0.0
CEP162,0.0
TM4SF19,0.0
HLA-DQB1,0.0
NEURL3,0.0
TOX2,0.0
ADAP1,0.0
MRPS28,0.0
COL5A1,0.0
DAB2,0.0
FAM110A,0.0
SMIM14,0.0
OSTC,0.0
FCGRT,0.0
PRKCD,0.0
ZNF331,0.0
UBE2W,0.0
ZCCHC8,0.0
TACC1,0.0
CAMK1D,0.0
MAP2K3,0.0
TLN1,0.0
PCDHB5,0.0
TFAP4,0.0
HIST2H2AC,0.0
DENND2A,0.0
RNF13,0.0
SNN,0.0
XCL1,0.0
RBP7,0.0
IRAK3,0.0
IFIT2,0.0
CDKN2D,0.0
CXCL8,0.0
